T,1.288116932
h,1.947489977
i,2.023455858
s,2.142918825
\x7f,2.286144018
b,2.670323849
o,2.830810785
o,2.985222816
k,3.106323004
\x7f,3.227886915
w,3.403246164
i,3.494477987
l,3.657050848
l,3.781762123
\x7f,3.857846022
p,3.973953962
e,4.100301027
r,4.163369894
h,4.397450924
a,4.480943918
p,4.595558882
s,4.726404905
\x7f,4.833351851
o,5.008397102
n,5.078318119
l,5.206362963
y,5.412590027
\x7f,5.495658875
b,5.742521763
e,5.895787954
\x7f,5.950310946
u,6.148402929
n,6.206361771
d,6.309470892
e,6.492548943
r,6.595509052
s,6.790410995
t,6.857798815
o,6.958604097
o,7.097373962
d,7.222334862
\x7f,7.35963583
b,7.481823921
y,7.646282911
\x7f,7.733397961
t,7.888525009
h,7.930708885
o,7.989440918
s,8.112334728
e,8.185277939
\x7f,8.251667023
w,8.516862869
h,8.581457853
o,8.647688866
\x7f,8.718334913
h,8.872224092
a,8.915572882
v,9.036398888
e,9.10362792
\x7f,9.160658836
t,9.327811718
h,9.428524971
e,9.51871109
m,9.634569883
s,9.800499916
e,9.89962697
l,10.01653409
v,10.15761685
e,10.26746702
s,10.43762779
\x7f,10.5546279
a,10.68148398
l,10.79075193
r,10.912745
e,10.99461603
a,11.11768794
d,11.23673916
y,11.36578584
\x7f,11.46311712
t,11.73282576
h,11.80497789
o,11.85984206
u,11.91569304
g,12.02760816
h,12.13508511
t,12.25078201
\x7f,12.39193392
t,12.58677506
h,12.6578989
e,12.76949883
\x7f,12.90483999
t,13.04671192
h,13.14161301
o,13.20873094
u,13.24154902
g,13.3430841
h,13.43771601
t,13.53884292
s,13.665483
\x7f,13.79173613
w,13.90981197
h,13.99602103
i,14.04769397
c,14.12374878
h,14.23591185
\x7f,14.30492902
a,14.41667104
r,14.54972792
e,14.63687086
\x7f,14.68248391
e,14.84275508
x,15.06783795
p,15.208565
r,15.36654592
e,15.43466806
s,15.64684391
s,15.77081084
e,15.94764495
d,16.11676693
\x7f,16.21608186
i,16.34910583
n,16.42489505
\x7f,16.90377092
i,17.08203077
t,17.2208147
\x7f,18.20995617
o,18.44198084
r,18.53261495
\x7f,18.62709594
s,18.80196786
i,18.93569994
m,19.11417389
i,19.67297411
l,19.88404393
a,20.03183579
r,20.13905406
\x7f,20.30792499
t,20.53693008
h,20.58683586
o,20.63799715
u,20.68702197
g,20.77511883
h,20.87899184
t,20.98591304
s,21.08999395
\x7f,21.65706086
I,22.06126904
t,22.33231497
\x7f,22.42717218
i,22.60799098
s,22.68424916
\x7f,22.76347685
t,22.89801288
h,23.00618196
e,23.06211782
r,23.14309883
e,23.25602794
f,23.46131516
o,23.54209208
r,23.62310696
\x7f,23.76446891
n,23.91710806
o,23.97633791
t,24.12216711
\x7f,24.331815
a,24.49647093
\x7f,24.62909698
t,24.78137279
e,24.84017587
x,25.12217283
t,25.21788287
b,25.43898797
o,25.55508494
o,25.68825603
k,25.81135893
\x7f,26.93139577
I,27.2392199
t,27.40317583
s,27.5603199
\x7f,27.66794801
o,27.81832099
b,27.9141798
j,28.023453
e,28.1274581
c,28.24228692
t,28.52241588
\x7f,28.66515994
w,28.76104903
o,28.841995
u,28.91929078
l,29.06761503
d,29.138412
\x7f,29.20645881
b,29.33822107
e,29.48549986
\x7f,29.55349994
a,29.67660809
t,29.87441683
t,30.00542283
a,30.17848301
c,30.30990791
back\x7f,31.74254274
back\x7f,31.91950107
back\x7f,32.04554701
i,32.78738093
n,32.89472389
e,33.04688191
d,33.22756195
\x7f,33.36829686
i,33.61641383
f,33.73466802
\x7f,33.83553314
t,33.97612596
h,34.05545187
e,34.13175702
r,34.22364807
e,34.32142377
\x7f,34.483495
w,34.66846991
e,34.7975719
r,34.88088799
e,35.01158881
\x7f,35.3619101
o,35.69166279
n,35.77546811
e,35.85588002
\x7f,35.99668789
p,36.15068007
e,36.25071597
r,36.31984782
s,36.47478604
o,36.54984283
n,36.61797976
\x7f,36.70811296
w,36.80354881
h,36.91755795
o,36.99062085
\x7f,37.04982185
r,37.44370985
e,37.50379586
a,37.62972116
d,37.75299311
\x7f,37.83971095
i,37.98974204
t,38.13071895
\x7f,38.19176197
w,38.30475688
i,38.38567185
t,38.49061894
h,38.54378915
\x7f,38.63989615
t,38.75159812
h,38.82396293
e,38.93754697
\x7f,38.97674179
u,39.55075979
n,39.60174394
d,39.68959308
e,39.88600898
r,40.01975894
s,40.82593989
t,40.94338989
a,41.04791713
n,41.17501378
d,41.27100801
i,41.405761
n,41.44529581
g,41.5050571
\x7f,41.66089082
a,41.82999802
n,41.96010399
d,42.0382731
\x7f,42.1568749
t,42.29205894
o,42.40994787
\x7f,42.49921679
w,42.73580003
h,42.81778002
o,42.91842103
m,43.04097199
\x7f,43.14214396
i,43.28076911
t,43.41574788
\x7f,43.50381589
a,43.64702201
f,43.87698984
f,44.00896788
o,44.13005114
r,44.22396398
d,44.37696195
e,44.55097604
d,44.71884704
\x7f,44.80118203
p,45.01803708
l,45.20288801
e,45.304317
a,45.4305799
s,45.52267504
u,45.76280904
r,45.83098078
e,45.91860604
\x7f,46.24021602
T,46.54343987
h,46.73345208
e,46.81930709
\x7f,46.90123796
b,47.05801177
o,47.20193481
o,47.33895993
k,47.42556
\x7f,47.52927685
d,47.86452794
e,48.01840997
a,48.12873697
l,48.24584389
s,48.37299585
\x7f,48.46189904
w,48.60677886
i,48.68571401
t,48.83267617
h,48.93969989
\x7f,49.10820603
t,49.32305884
h,49.3994801
e,49.50125909
\x7f,49.58638906
r,49.76639795
p,49.82388616
back\x7f,50.31275487
back\x7f,50.44024491
p,50.68818688
r,50.83566093
o,50.91219187
b,51.03664494
l,51.12738204
e,51.23521781
m,51.34356093
s,51.48421788
\x7f,52.23862386
o,52.49831295
f,52.60118699
\x7f,52.73402381
p,53.00225782
h,53.20324898
i,53.23721504
l,53.51755595
o,53.73051071
s,53.9092381
o,54.01560974
p,54.19648576
h,54.347651
y,54.53279209
\x7f,54.66159487
a,55.55837989
n,55.66874194
d,55.7301209
\x7f,55.85367489
s,55.98332286
h,56.09042883
o,56.15439391
w,56.19460893
s,56.37477779
\x7f,56.6436758
a,56.77757907
s,57.14240193
\x7f,57.33151889
I,57.72362089
\x7f,57.82256794
b,58.07041883
e,58.21250677
l,58.29200006
i,58.33013296
e,58.42067099
v,58.53028679
e,58.63607502
\x7f,58.73679686
t,58.87491107
h,58.98287988
a,59.01657391
t,59.09875512
\x7f,59.21276379
t,59.32677794
h,59.44267392
e,59.50336695
\x7f,59.59634304
m,59.73952699
e,59.82574272
t,59.92351007
h,60.06731701
o,60.13569689
d,60.19608092
\x7f,60.30184603
o,60.47493196
f,60.58870602
\x7f,60.67508674
f,60.85466504
o,60.96866584
r,61.15789008
m,61.3691268
u,61.57342792
l,61.70763707
a,61.78772306
t,61.87864804
i,62.01065898
n,62.08463788
g,62.14476895
\x7f,62.22412014
t,62.35358906
h,62.43966389
e,62.53553414
s,62.70493007
e,62.78278613
\x7f,62.89264894
p,63.06556392
r,63.14614606
o,63.25881195
b,63.33753991
l,63.44039202
e,63.51675797
m,63.63559604
s,63.72742295
\x7f,63.83642292
r,63.96167088
e,64.03720903
s,64.26831579
t,64.40204096
s,64.52277875
\x7f,64.64190292
o,64.77883005
n,64.84390187
\x7f,64.90714288
t,65.06716585
h,65.15788102
e,65.22786498
\x7f,65.33297801
m,65.49887586
i,65.57572508
s,65.669245
u,66.00668693
n,66.06667686
d,66.17478609
e,66.37197495
r,66.46203494
s,66.65128994
t,66.72688103
a,66.82993197
n,66.91958714
d,67.02666283
i,67.09781408
n,67.16856503
g,67.23094797
\x7f,67.31550908
o,67.44704986
f,67.53118801
\x7f,67.6181798
t,67.80798101
h,67.88752007
e,67.96928596
\x7f,68.0683949
l,68.17411494
o,68.34412694
g,68.45506573
i,68.57068181
c,68.68798113
\x7f,68.77483702
o,68.95904088
f,69.11820793
\x7f,69.21793985
o,69.41092896
u,69.49502587
r,69.58194518
\x7f,69.6643889
l,69.78500605
a,69.86898899
n,69.98174477
g,70.09204412
u,70.18999386
a,70.2909019
g,70.37218404
e,70.48657799
\x7f,71.13761473
I,71.45299792
t,71.62228608
s,71.79435015
\x7f,71.88109994
w,72.0165
h,72.12514782
o,72.20606995
l,72.38128996
e,72.42914104
\x7f,72.49626899
m,72.64526582
e,72.74614191
a,72.87640095
n,72.91922307
i,73.05634093
n,73.12361693
g,73.19725013
\x7f,73.28188396
c,73.47530389
o,73.53208804
u,73.59912801
l,73.76990581
d,73.91024399
\x7f,73.95440483
b,74.16043186
e,74.32365394
\x7f,74.35565901
s,74.51328373
u,74.63137293
m,74.81997275
m,74.94320893
e,75.06940603
d,75.22227311
\x7f,75.31535482
u,75.55391479
p,75.61227798
\x7f,75.72169495
s,76.47005296
o,76.58731294
m,76.6563499
e,76.74634504
w,76.99024487
h,77.07005095
a,77.21138692
t,77.29149699
\x7f,77.38274693
a,77.51136088
s,77.60337687
\x7f,77.70562005
f,77.8233819
o,77.96141386
l,78.14426279
l,78.26932788
o,78.46555185
w,78.55366707
s,78.75086284
\x7f,79.39745593
W,79.7184639
h,79.94848108
a,80.03557301
t,80.13154984
\x7f,80.21772695
c,80.46953797
a,80.63246393
n,80.78940296
\x7f,80.89344597
b,81.0914979
e,81.24750686
\x7f,81.34573293
s,81.50767303
a,81.66845012
i,81.81353498
d,81.91560197
\x7f,82.02515984
a,82.42850995
t,82.61158204
\x7f,82.70169187
a,82.83054805
l,82.95148492
l,83.07851481
\x7f,83.18513489
c,83.36215806
a,83.46157789
n,83.55851793
\x7f,83.69174886
b,84.00660777
e,84.19347572
\x7f,84.31650686
s,84.44235277
a,84.56380105
i,84.69490981
d,84.78244615
\x7f,84.86091185
c,85.01284599
l,85.11430597
e,85.20507598
a,85.34173584
r,85.42677307
l,85.52309704
y,85.72669482
\x7f,85.81791091
a,86.13857985
n,86.24446392
d,86.35051489
\x7f,86.44565606
w,86.65862894
h,86.82885885
e,87.03384185
r,87.20303011
e,87.55462599
o,87.84400415
f,87.95480895
\x7f,88.05268788
o,88.26157594
n,88.32767701
e,88.43533278
\x7f,88.49104309
c,88.64103794
a,88.74776387
n,88.89711905
n,89.02832794
o,89.16592479
t,89.28328395
\x7f,89.35492897
s,89.54918981
p,89.60575581
e,89.72471404
a,89.85018706
k,89.94872093
\x7f,90.06155491
t,90.27599001
h,90.37341285
e,90.4696939
r,90.57892895
e,90.79974604
o,91.09209895
f,91.2100749
\x7f,91.31749606
o,91.50028491
n,91.57443094
e,91.68592596
\x7f,91.78292084
m,91.92705584
u,92.09626603
s,92.21870804
t,92.28839087
\x7f,92.37163496
b,92.59387016
e,92.74799109
\x7f,92.85500908
s,93.18519282
i,93.27886891
l,93.418396
e,93.54336214
n,93.63114691
t,93.73687887
